timestamp_ms,agent_id,faction,message_type,signal_dir_x,signal_dir_y,deception_pct,broadcast_strength,comm_radius
66754,0,7,vocalizing,0.73,0.78,11,-0.45,73
66754,1,8,food_location,-0.18,0.86,2,0.70,52
66754,2,1,food_location,0.42,-0.51,0,0.90,63
66754,3,8,danger_warning,0.47,0.62,11,-0.77,46
66754,5,6,vocalizing,-0.69,0.32,1,-0.11,42
66754,6,7,food_location,0.35,-0.20,8,0.55,70
66754,7,4,vocalizing,-0.20,0.18,0,0.20,68
66754,8,8,help_me,-0.02,0.12,1,0.35,69
66754,9,2,food_location,0.57,-0.69,9,0.59,65
66754,10,3,help_me,0.12,0.44,9,0.89,67
66754,11,9,danger_warning,0.32,0.07,14,-0.95,60
66754,12,9,help_me,0.29,-0.97,12,-0.19,65
66754,14,6,food_location,0.61,-0.37,7,-0.78,41
66754,15,7,danger_warning,-0.39,-0.85,4,-0.54,79
66754,16,9,vocalizing,0.61,-0.65,5,0.22,46
66754,17,7,vocalizing,0.52,0.87,14,-0.17,62
66754,18,9,help_me,-0.86,0.47,1,-0.46,44
66754,19,9,vocalizing,0.01,0.73,14,0.18,42
66754,20,2,help_me,0.31,0.43,4,-0.12,61
66754,21,8,help_me,-1.00,-0.97,3,-0.99,54
66754,22,2,food_location,-0.70,-0.95,4,0.89,64
66754,23,5,food_location,-0.98,0.70,10,0.91,73
66754,24,4,help_me,0.18,0.43,2,-0.26,62
66754,25,9,danger_warning,-0.16,0.93,9,-0.91,58
66754,26,2,help_me,-0.31,0.59,13,0.83,74
66754,27,2,food_location,0.44,0.26,12,0.98,59
66754,28,7,vocalizing,0.47,0.45,11,-0.25,52
66754,29,3,vocalizing,-0.16,-0.99,2,0.25,64
66754,30,5,help_me,0.96,-0.96,7,-0.33,62
66754,31,4,help_me,0.45,-0.53,14,0.57,44
66754,32,2,help_me,-0.50,0.90,14,0.77,68
66754,33,6,help_me,-0.24,0.62,4,0.64,76
66754,34,4,help_me,0.74,-0.13,14,0.94,61
66754,35,4,danger_warning,0.76,-0.72,4,-0.66,44
66754,36,0,vocalizing,-0.26,-0.66,14,0.48,79
66754,37,7,vocalizing,0.87,0.90,13,-0.33,67
66754,38,3,help_me,0.28,-0.99,2,0.95,73
66754,39,3,vocalizing,-0.41,-0.70,9,-0.25,72
66754,41,9,vocalizing,-0.06,0.01,11,0.23,58
66754,42,3,vocalizing,0.48,0.06,13,0.25,45
66754,43,9,vocalizing,-0.37,-0.41,6,0.21,48
66754,44,7,vocalizing,-0.02,-0.83,8,0.28,69
66754,45,5,danger_warning,0.34,-0.89,12,-1.00,47
66754,46,3,food_location,-0.84,0.48,1,0.51,45
66754,47,4,help_me,-0.44,0.32,1,-0.81,64
66754,48,8,vocalizing,-0.19,0.12,14,-0.43,49
66754,49,5,food_location,0.29,-0.21,1,0.93,54
66875,0,7,vocalizing,0.72,0.77,11,-0.49,73
66875,1,8,food_location,-0.17,0.87,2,0.70,52
66875,2,1,food_location,0.45,-0.56,0,0.89,63
66875,3,8,danger_warning,0.47,0.60,11,-0.76,46
66875,5,6,vocalizing,-0.70,0.33,1,-0.12,42
66875,6,7,food_location,0.36,-0.20,8,0.54,70
66875,7,4,vocalizing,-0.19,0.18,0,0.20,68
66875,8,8,help_me,-0.01,0.12,1,0.35,69
66875,9,2,food_location,0.50,-0.68,9,0.65,65
66875,10,3,help_me,0.08,0.25,9,0.87,67
66875,11,9,help_me,0.32,-0.72,14,-0.95,60
66875,12,9,help_me,0.30,-0.97,12,-0.19,65
66875,14,6,food_location,0.61,-0.40,7,0.77,41
66875,15,7,danger_warning,-0.38,-0.85,4,-0.58,79
66875,16,9,vocalizing,0.61,-0.67,5,0.20,46
66875,17,7,vocalizing,0.53,0.88,14,-0.16,62
66875,18,9,help_me,-0.87,0.47,1,-0.44,44
66875,19,9,vocalizing,-0.05,0.76,14,0.25,42
66875,20,2,help_me,0.29,0.35,4,-0.16,61
66875,21,8,help_me,-1.00,-0.97,3,-0.99,54
66875,22,2,food_location,-0.70,-0.95,4,0.90,64
66875,23,5,food_location,-0.98,0.70,10,-0.91,73
66875,24,4,help_me,0.18,0.44,2,-0.26,62
66875,25,9,danger_warning,-0.17,0.91,9,-0.88,58
66875,26,2,help_me,-0.32,0.59,13,0.84,74
66875,27,2,food_location,0.41,0.27,12,0.98,59
66875,28,7,vocalizing,0.48,0.47,11,-0.28,52
66875,29,3,vocalizing,-0.18,-0.99,2,0.29,64
66875,30,5,help_me,0.96,-0.96,7,-0.35,62
66875,31,4,help_me,0.44,-0.53,14,0.58,44
66875,32,2,help_me,-0.50,0.90,14,0.76,68
66875,33,6,help_me,-0.24,0.63,4,0.64,76
66875,34,4,help_me,0.74,-0.14,14,0.94,61
66875,35,4,danger_warning,0.75,-0.70,4,-0.59,44
66875,36,0,food_location,-0.27,-0.66,14,0.50,79
66875,37,7,vocalizing,0.87,0.91,13,-0.33,67
66875,38,3,help_me,0.28,-0.99,2,0.95,73
66875,39,3,vocalizing,-0.41,-0.73,9,-0.28,72
66875,40,2,vocalizing,-0.23,-0.39,13,-0.16,54
66875,41,9,vocalizing,-0.06,0.02,11,0.22,58
66875,42,3,vocalizing,0.48,0.07,13,0.26,45
66875,43,9,vocalizing,-0.33,-0.38,6,0.23,48
66875,44,7,vocalizing,-0.03,-0.83,8,0.31,69
66875,45,5,danger_warning,0.29,-0.88,12,-1.00,47
66875,46,3,food_location,-0.84,0.50,1,0.53,45
66875,47,4,help_me,-0.44,0.32,1,-0.81,64
66875,48,8,vocalizing,-0.17,0.12,14,-0.44,49
66875,49,5,food_location,0.29,-0.21,1,0.93,54
67001,0,7,danger_warning,0.71,0.76,11,-0.52,73
67001,1,8,food_location,-0.16,0.88,2,0.71,52
67001,2,1,food_location,0.47,-0.58,0,0.88,63
67001,3,8,danger_warning,0.47,0.58,11,-0.76,46
67001,5,6,vocalizing,-0.72,0.37,1,-0.13,42
67001,6,7,food_location,0.38,-0.15,8,0.56,70
67001,7,4,vocalizing,-0.20,0.18,0,0.20,68
67001,8,8,help_me,-0.01,0.09,1,0.34,69
67001,9,2,food_location,0.38,-0.63,9,0.70,65
67001,10,3,help_me,0.06,0.20,9,0.86,67
67001,11,9,help_me,0.30,-0.73,14,-0.95,60
67001,12,9,help_me,0.30,-0.97,12,-0.20,65
67001,14,6,food_location,0.61,-0.40,7,0.76,41
67001,15,7,danger_warning,-0.36,-0.84,4,-0.61,79
67001,16,9,vocalizing,0.61,-0.68,5,0.17,46
67001,17,7,vocalizing,0.53,0.88,14,-0.16,62
67001,18,9,help_me,-0.89,0.45,1,-0.39,44
67001,19,9,vocalizing,-0.03,0.75,14,0.21,42
67001,20,2,help_me,0.22,-0.14,4,-0.58,61
67001,21,8,help_me,-1.00,-0.96,3,-0.99,54
67001,22,2,food_location,-0.71,-0.95,4,0.90,64
67001,23,5,food_location,-0.98,0.70,10,0.91,73
67001,24,4,help_me,0.19,0.41,2,-0.24,62
67001,25,9,danger_warning,0.24,0.92,9,-0.71,58
67001,26,2,help_me,-0.32,0.58,13,0.84,74
67001,27,2,food_location,0.39,0.28,12,0.98,59
67001,29,3,vocalizing,0.06,-1.00,2,0.16,64
67001,30,5,help_me,0.96,-0.96,7,-0.36,62
67001,31,4,help_me,0.43,-0.52,14,-0.58,44
67001,32,2,food_location,-0.80,0.99,14,0.89,68
67001,33,6,help_me,-0.22,0.65,4,0.63,76
67001,34,4,help_me,0.74,-0.15,14,0.94,61
67001,35,4,danger_warning,0.74,-0.68,4,-0.56,44
67001,36,0,food_location,-0.28,-0.66,14,0.52,79
67001,37,7,vocalizing,0.87,0.93,13,-0.36,67
67001,38,3,help_me,0.29,-0.99,2,0.95,73
67001,39,3,vocalizing,-0.40,-0.74,9,-0.28,72
67001,40,2,vocalizing,-0.25,-0.25,13,-0.17,54
67001,41,9,vocalizing,-0.07,0.03,11,0.22,58
67001,42,3,vocalizing,0.47,0.10,13,0.30,45
67001,43,9,vocalizing,-0.34,-0.38,6,0.22,48
67001,44,7,vocalizing,-0.02,-0.83,8,0.29,69
67001,45,5,danger_warning,0.29,-0.88,12,-1.00,47
67001,46,3,food_location,-0.83,0.53,1,0.55,45
67001,47,4,help_me,-0.42,0.34,1,-0.80,64
67001,49,5,food_location,0.30,-0.22,1,0.93,54
67133,0,7,danger_warning,0.70,0.76,11,-0.56,73
67133,1,8,vocalizing,-0.88,0.81,2,-0.23,52
67133,2,1,food_location,0.48,-0.61,0,0.87,63
67133,3,8,danger_warning,0.47,0.56,11,-0.75,46
67133,5,6,vocalizing,-0.74,0.40,1,-0.14,42
67133,6,7,food_location,0.42,-0.07,8,-0.60,70
67133,7,4,vocalizing,-0.20,0.18,0,0.20,68
67133,8,8,help_me,-0.01,0.08,1,0.34,69
67133,9,2,food_location,0.24,-0.58,9,-0.75,65
67133,10,3,help_me,0.05,0.16,9,0.86,67
67133,11,9,help_me,0.29,-0.74,14,-0.95,60
67133,12,9,help_me,0.25,-0.97,12,-0.18,65
67133,13,0,danger_warning,-0.89,0.00,7,-0.64,43
67133,14,6,vocalizing,0.52,-0.19,7,0.30,41
67133,15,7,danger_warning,-0.34,-0.83,4,-0.64,79
67133,16,9,vocalizing,0.61,-0.69,5,0.16,46
67133,17,7,danger_warning,0.30,0.17,14,-0.78,62
67133,18,9,help_me,-0.90,0.45,1,-0.37,44
67133,19,9,vocalizing,0.05,0.74,14,0.18,42
67133,20,2,help_me,0.22,-0.23,4,-0.58,61
67133,21,8,help_me,-1.00,-0.96,3,-0.99,54
67133,22,2,food_location,-0.71,-0.95,4,0.91,64
67133,23,5,food_location,-0.98,0.70,10,0.91,73
67133,24,4,help_me,0.19,0.41,2,-0.24,62
67133,25,9,danger_warning,0.24,0.92,9,-0.69,58
67133,26,2,help_me,-0.33,0.58,13,0.84,74
67133,27,2,food_location,0.40,0.25,12,-0.97,59
67133,29,3,vocalizing,0.04,-1.00,2,0.19,64
67133,30,5,help_me,0.96,-0.96,7,-0.35,62
67133,31,4,help_me,0.43,-0.52,14,0.59,44
67133,32,2,food_location,-0.75,0.99,14,0.89,68
67133,33,6,help_me,-0.18,0.66,4,0.60,76
67133,34,4,help_me,0.74,-0.17,14,0.94,61
67133,35,4,vocalizing,0.73,-0.68,4,-0.44,44
67133,36,0,food_location,-0.30,-0.66,14,0.55,79
67133,37,7,vocalizing,0.88,0.91,13,-0.33,67
67133,38,3,help_me,0.30,-0.99,2,0.95,73
67133,39,3,vocalizing,-0.36,-0.72,9,-0.18,72
67133,40,2,vocalizing,-0.12,-0.80,13,-0.16,54
67133,41,9,vocalizing,-0.05,-0.02,11,0.25,58
67133,42,3,vocalizing,0.45,0.14,13,0.35,45
67133,43,9,vocalizing,-0.29,-0.35,6,0.24,48
67133,44,7,vocalizing,-0.02,-0.82,8,0.29,69
67133,45,5,danger_warning,0.70,-0.88,12,-1.00,47
67133,46,3,food_location,-0.83,0.56,1,0.57,45
67133,47,4,help_me,-0.39,0.35,1,-0.78,64
67133,49,5,food_location,0.30,-0.23,1,0.93,54
67274,0,7,danger_warning,0.69,0.75,11,-0.59,73
67274,1,8,vocalizing,-0.88,0.83,2,-0.17,52
67274,2,1,food_location,0.50,-0.64,0,0.85,63
67274,3,8,danger_warning,0.48,0.54,11,-0.75,46
67274,5,6,vocalizing,-0.76,0.44,1,-0.14,42
67274,6,7,food_location,0.49,0.15,8,0.68,70
67274,7,4,vocalizing,-0.20,0.18,0,0.20,68
67274,8,8,help_me,-0.01,0.05,1,0.33,69
67274,9,2,food_location,0.16,-0.50,9,0.76,65
67274,10,3,help_me,0.04,0.13,9,0.85,67
67274,11,9,help_me,0.25,-0.76,14,-0.95,60
67274,12,9,help_me,0.25,-0.97,12,-0.18,65
67274,13,0,danger_warning,-0.90,0.01,7,-0.66,43
67274,14,6,vocalizing,0.53,-0.18,7,0.29,41
67274,15,7,danger_warning,-0.32,-0.83,4,-0.67,79
67274,16,9,vocalizing,0.93,-0.91,5,0.43,46
67274,17,7,danger_warning,0.33,0.11,14,-0.77,62
67274,18,9,help_me,-0.89,0.46,1,-0.37,44
67274,19,9,vocalizing,0.27,0.64,14,0.28,42
67274,20,2,help_me,0.25,0.15,4,-0.24,61
67274,21,8,help_me,-1.00,-0.96,3,-0.98,54
67274,22,2,food_location,-0.71,-0.95,4,0.91,64
67274,23,5,food_location,-0.98,0.70,10,0.91,73
67274,24,4,help_me,0.22,0.33,2,-0.19,62
67274,25,9,danger_warning,0.22,0.90,9,-0.62,58
67274,26,2,help_me,-0.30,0.59,13,0.84,74
67274,27,2,food_location,0.39,0.24,12,0.97,59
67274,29,3,vocalizing,0.02,-1.00,2,0.22,64
67274,30,5,help_me,0.96,-0.97,7,-0.37,62
67274,31,4,help_me,0.35,-0.41,14,0.59,44
67274,32,2,food_location,-0.70,0.99,14,0.90,68
67274,33,6,help_me,-0.15,0.69,4,0.59,76
67274,34,4,help_me,0.73,-0.17,14,0.94,61
67274,35,4,vocalizing,0.72,-0.66,4,-0.41,44
67274,36,0,food_location,-0.36,-0.66,14,0.60,79
67274,37,7,vocalizing,0.88,0.92,13,-0.33,67
67274,38,3,help_me,0.27,-0.99,2,0.98,73
67274,39,3,vocalizing,-0.35,-0.74,9,-0.21,72
67274,40,2,vocalizing,-0.21,-0.83,13,-0.14,54
67274,41,9,vocalizing,-0.06,-0.00,11,0.24,58
67274,42,3,vocalizing,0.45,0.15,13,0.35,45
67274,43,9,vocalizing,-0.25,-0.33,6,0.25,48
67274,44,7,vocalizing,-0.01,-0.82,8,0.25,69
67274,45,5,danger_warning,0.68,-0.87,12,-1.00,47
67274,46,3,food_location,-0.83,0.58,1,0.60,45
67274,47,4,help_me,-0.29,0.39,1,-0.74,64
67274,48,8,vocalizing,-0.86,-0.99,14,-0.12,49
67274,49,5,food_location,0.30,-0.24,1,0.94,54
67415,0,7,danger_warning,0.68,0.74,11,-0.62,73
67415,2,1,food_location,0.51,-0.65,0,0.84,63
67415,3,8,danger_warning,0.49,0.52,11,-0.74,46
67415,5,6,vocalizing,-0.79,0.48,1,-0.15,42
67415,6,7,food_location,0.92,0.96,8,0.82,70
67415,7,4,vocalizing,-0.20,0.18,0,0.20,68
67415,8,8,help_me,-0.01,0.04,1,0.33,69
67415,9,2,food_location,0.10,-0.38,9,0.75,65
67415,10,3,help_me,0.04,0.14,9,0.85,67
67415,11,9,danger_warning,0.16,0.06,14,-0.93,60
67415,12,9,help_me,0.27,-0.97,12,-0.17,65
67415,13,0,danger_warning,-0.90,0.02,7,-0.66,43
67415,14,6,vocalizing,0.51,-0.27,7,0.29,41
67415,15,7,danger_warning,-0.29,-0.82,4,-0.69,79
67415,16,9,vocalizing,0.92,-0.91,5,0.40,46
67415,17,7,danger_warning,0.33,0.12,14,-0.76,62
67415,18,9,help_me,-0.90,0.45,1,-0.34,44
67415,19,9,vocalizing,0.34,0.62,14,0.32,42
67415,20,2,help_me,0.25,0.15,4,-0.24,61
67415,21,8,help_me,-1.00,-0.96,3,-0.98,54
67415,22,2,food_location,-0.72,-0.95,4,0.92,64
67415,23,5,food_location,-0.98,0.69,10,0.91,73
67415,24,4,help_me,0.22,0.34,2,-0.19,62
67415,25,9,danger_warning,0.23,0.91,9,-0.66,58
67415,26,2,help_me,0.71,-0.67,13,0.72,74
67415,27,2,food_location,0.60,-0.38,12,0.73,59
67415,29,3,vocalizing,0.01,-1.00,2,0.24,64
67415,30,5,help_me,0.96,-0.96,7,-0.33,62
67415,31,4,help_me,0.34,-0.40,14,0.60,44
67415,32,2,food_location,-0.66,0.99,14,0.90,68
67415,33,6,help_me,-0.15,0.71,4,0.59,76
67415,34,4,help_me,0.73,-0.18,14,0.94,61
67415,35,4,vocalizing,0.71,-0.66,4,-0.25,44
67415,36,0,food_location,-0.37,-0.66,14,0.63,79
67415,37,7,vocalizing,0.88,0.93,13,-0.35,67
67415,38,3,help_me,0.29,-0.99,2,0.98,73
67415,39,3,vocalizing,-0.37,-0.74,9,-0.24,72
67415,40,2,vocalizing,-0.27,-0.74,13,-0.24,54
67415,41,9,vocalizing,-0.06,0.02,11,0.22,58
67415,42,3,vocalizing,0.43,0.21,13,0.40,45
67415,43,9,vocalizing,-0.20,-0.29,6,0.27,48
67415,44,7,vocalizing,-0.34,-0.61,8,-0.39,69
67415,45,5,danger_warning,0.66,-0.86,12,-1.00,47
67415,46,3,food_location,-0.82,0.64,1,0.65,45
67415,47,4,help_me,-0.27,0.41,1,-0.72,64
67415,48,8,danger_warning,-0.13,-0.11,14,-0.50,49
67415,49,5,food_location,0.31,-0.25,1,0.94,54
67570,0,7,danger_warning,0.67,0.74,11,-0.65,73
67570,1,8,food_location,0.20,0.89,2,0.70,52
67570,2,1,food_location,0.52,-0.66,0,0.83,63
67570,3,8,danger_warning,0.47,0.50,11,-0.74,46
67570,5,6,vocalizing,-0.80,0.51,1,-0.15,42
67570,6,7,food_location,0.92,0.96,8,0.82,70
67570,7,4,vocalizing,-0.19,0.18,0,0.20,68
67570,8,8,help_me,0.04,-0.04,1,0.28,69
67570,9,2,food_location,0.08,-0.35,9,0.75,65
67570,10,3,help_me,0.86,-0.57,9,0.94,67
67570,11,9,danger_warning,0.16,0.05,14,-0.92,60
67570,12,9,help_me,0.21,-0.97,12,-0.18,65
67570,13,0,danger_warning,-0.94,0.35,7,-0.92,43
67570,14,6,vocalizing,0.49,-0.35,7,0.29,41
67570,15,7,danger_warning,-0.26,-0.81,4,-0.71,79
67570,16,9,vocalizing,0.91,-0.91,5,0.36,46
67570,17,7,danger_warning,0.33,0.12,14,-0.76,62
67570,18,9,help_me,-0.89,0.46,1,-0.34,44
67570,19,9,help_me,0.15,0.79,14,-0.52,42
67570,20,2,help_me,0.24,0.13,4,-0.23,61
67570,21,8,help_me,-1.00,-0.96,3,-0.98,54
67570,22,2,food_location,-0.72,-0.95,4,0.92,64
67570,23,5,food_location,-0.98,0.69,10,-0.91,73
67570,24,4,help_me,0.24,0.29,2,-0.16,62
67570,25,9,danger_warning,0.21,0.88,9,-0.59,58
67570,26,2,help_me,0.70,-0.68,13,0.72,74
67570,27,2,food_location,0.59,-0.37,12,0.70,59
67570,28,7,vocalizing,0.42,0.52,11,-0.29,52
67570,29,3,vocalizing,0.01,-1.00,2,0.28,64
67570,30,5,help_me,0.99,-0.98,7,-0.62,62
67570,31,4,food_location,0.24,-0.23,14,0.61,44
67570,32,2,food_location,-0.61,0.99,14,0.90,68
67570,33,6,help_me,-0.34,0.68,4,0.76,76
67570,34,4,help_me,0.72,-0.18,14,-0.94,61
67570,35,4,vocalizing,0.70,-0.64,4,-0.22,44
67570,36,0,vocalizing,0.74,-0.56,14,0.14,79
67570,37,7,vocalizing,0.88,0.92,13,-0.31,67
67570,38,3,help_me,0.30,-0.99,2,0.98,73
67570,39,3,vocalizing,0.03,-0.63,9,0.13,72
67570,40,2,vocalizing,-0.29,-0.61,13,-0.27,54
67570,41,9,vocalizing,-0.07,0.04,11,0.20,58
67570,42,3,vocalizing,0.43,0.24,13,0.43,45
67570,43,9,vocalizing,-0.16,-0.27,6,0.28,48
67570,44,7,vocalizing,-0.34,-0.61,8,-0.40,69
67570,45,5,danger_warning,0.14,-0.86,12,-1.00,47
67570,46,3,food_location,-0.83,0.64,1,0.64,45
67570,47,4,help_me,-0.24,0.42,1,-0.70,64
67570,48,8,danger_warning,-0.12,-0.12,14,-0.51,49
67570,49,5,food_location,0.28,-0.23,1,0.93,54
67717,0,7,danger_warning,0.66,0.74,11,-0.67,73
67717,1,8,food_location,0.22,0.89,2,0.70,52
67717,2,1,food_location,0.53,-0.67,0,0.83,63
67717,3,8,danger_warning,0.45,0.46,11,-0.73,46
67717,5,6,vocalizing,-0.81,0.52,1,-0.14,42
67717,6,7,food_location,0.59,0.43,8,0.77,70
67717,7,4,vocalizing,-0.18,0.18,0,0.19,68
67717,8,8,help_me,-0.01,-0.01,1,0.32,69
67717,9,2,vocalizing,-0.36,0.91,9,0.23,65
67717,10,3,help_me,0.86,-0.56,9,0.94,67
67717,11,9,danger_warning,0.15,0.05,14,-0.92,60
67717,12,9,help_me,0.21,-0.97,12,-0.17,65
67717,13,0,danger_warning,-0.93,0.36,7,-0.93,43
67717,14,6,vocalizing,0.46,-0.43,7,0.29,41
67717,15,7,danger_warning,-0.25,-0.80,4,-0.71,79
67717,16,9,vocalizing,0.49,-0.63,5,0.18,46
67717,17,7,danger_warning,0.35,0.06,14,-0.74,62
67717,18,9,help_me,-0.90,0.46,1,-0.31,44
67717,19,9,vocalizing,0.08,0.78,14,0.44,42
67717,20,2,help_me,0.24,0.15,4,-0.22,61
67717,21,8,help_me,-1.00,-0.95,3,-0.98,54
67717,22,2,food_location,-0.73,-0.95,4,0.93,64
67717,23,6,food_location,-0.98,0.68,10,0.91,73
67717,24,4,help_me,0.26,0.23,2,-0.12,62
67717,25,9,danger_warning,0.22,0.90,9,-0.63,58
67717,26,2,help_me,0.70,-0.69,13,0.72,74
67717,27,2,food_location,0.58,-0.37,12,0.69,59
67717,28,7,vocalizing,0.46,0.57,11,-0.40,52
67717,29,3,vocalizing,-0.00,-1.00,2,0.31,64
67717,30,5,help_me,0.99,-0.98,7,-0.62,62
67717,31,4,food_location,0.23,-0.23,14,0.61,44
67717,32,2,food_location,-0.51,0.99,14,0.90,68
67717,33,6,help_me,-0.32,0.70,4,0.76,76
67717,34,4,help_me,0.72,-0.20,14,0.94,61
67717,35,4,vocalizing,0.68,-0.59,4,-0.11,44
67717,36,0,vocalizing,0.71,-0.57,14,0.21,79
67717,37,7,vocalizing,0.89,0.91,13,-0.29,67
67717,38,3,help_me,0.32,-0.99,2,0.98,73
67717,39,3,vocalizing,0.06,-0.65,9,0.14,72
67717,40,2,vocalizing,-0.31,-0.58,13,-0.28,54
67717,41,9,food_location,0.08,0.06,11,0.63,58
67717,42,3,vocalizing,0.41,0.30,13,0.48,45
67717,43,9,vocalizing,-0.16,-0.27,6,0.29,48
67717,44,7,vocalizing,-0.34,-0.59,8,-0.50,69
67717,45,5,danger_warning,0.14,-0.86,12,-1.00,47
67717,46,3,food_location,-0.83,0.66,1,0.65,45
67717,47,4,help_me,-0.19,0.45,1,-0.67,64
67717,48,8,danger_warning,-0.11,-0.13,14,-0.51,49
67717,49,5,food_location,0.32,-0.27,1,0.94,54
67865,1,8,food_location,0.33,0.89,2,0.65,52
67865,2,1,food_location,0.54,-0.67,0,0.84,63
67865,3,8,danger_warning,0.43,0.41,11,-0.71,46
67865,5,6,vocalizing,-0.82,0.54,1,-0.14,42
67865,6,7,food_location,0.60,0.46,8,0.78,70
67865,7,4,vocalizing,-0.15,0.04,0,0.34,68
67865,8,8,help_me,-0.01,-0.00,1,0.32,69
67865,9,2,vocalizing,-0.47,0.92,9,0.31,65
67865,10,3,help_me,0.86,-0.41,9,0.99,67
67865,11,9,danger_warning,0.15,0.04,14,-0.92,60
67865,12,9,help_me,0.15,-0.97,12,-0.17,65
67865,13,0,danger_warning,-0.88,0.05,7,-0.57,43
67865,14,6,vocalizing,0.43,-0.54,7,0.30,41
67865,15,7,danger_warning,-0.23,-0.80,4,-0.71,79
67865,16,9,vocalizing,0.42,-0.55,5,0.23,46
67865,17,7,danger_warning,0.35,0.06,14,-0.74,62
67865,18,9,help_me,-0.90,0.46,1,-0.29,44
67865,19,9,vocalizing,0.02,0.77,14,0.36,42
67865,20,2,help_me,0.25,0.19,4,-0.19,61
67865,21,8,help_me,-1.00,-0.95,3,-0.98,54
67865,22,2,food_location,-0.73,-0.95,4,0.93,64
67865,23,6,food_location,-0.98,0.66,10,0.91,73
67865,24,4,help_me,0.27,0.18,2,-0.10,62
67865,25,9,danger_warning,0.21,0.88,9,-0.61,58
67865,26,2,help_me,0.69,-0.72,13,0.71,74
67865,27,2,food_location,0.57,-0.36,12,0.66,59
67865,28,7,vocalizing,0.50,0.61,11,-0.49,52
67865,29,3,vocalizing,-0.01,-1.00,2,0.34,64
67865,30,5,vocalizing,0.80,-0.89,7,-0.27,62
67865,31,4,food_location,0.12,-0.05,14,0.64,44
67865,32,2,help_me,0.09,0.67,14,0.78,68
67865,33,6,help_me,-0.32,0.71,4,0.76,76
67865,34,4,help_me,0.71,-0.19,14,0.94,61
67865,35,4,vocalizing,0.67,-0.57,4,-0.11,44
67865,36,0,vocalizing,0.70,-0.58,14,0.23,79
67865,37,7,vocalizing,0.89,0.91,13,-0.27,67
67865,38,3,help_me,0.32,-0.99,2,0.98,73
67865,39,3,vocalizing,0.09,-0.61,9,0.20,72
67865,40,2,vocalizing,-0.31,-0.40,13,-0.29,54
67865,41,9,vocalizing,-0.07,0.04,11,0.21,58
67865,42,3,food_location,0.37,0.38,13,0.55,45
67865,43,9,vocalizing,-0.12,-0.24,6,0.29,48
67865,44,7,vocalizing,0.08,-0.81,8,-0.10,69
67865,45,5,danger_warning,0.14,-0.86,12,-1.00,47
67865,46,3,food_location,-0.83,0.67,1,0.67,45
67865,47,4,help_me,-0.18,0.46,1,-0.66,64
67865,48,8,danger_warning,-0.11,-0.13,14,-0.51,49
67865,49,5,food_location,0.32,-0.28,1,0.94,54
68015,1,8,food_location,0.41,0.87,2,0.63,52
68015,2,1,food_location,0.54,-0.66,0,0.82,63
68015,3,8,danger_warning,0.41,0.36,11,-0.70,46
68015,5,6,vocalizing,-0.82,0.55,1,-0.13,42
68015,6,7,food_location,0.58,0.42,8,0.78,70
68015,7,4,vocalizing,-0.14,0.04,0,0.34,68
68015,8,8,help_me,-0.01,-0.02,1,0.31,69
68015,9,2,vocalizing,-0.55,0.92,9,0.40,65
68015,10,3,help_me,-0.28,0.61,9,0.93,67
68015,11,9,danger_warning,0.16,0.04,14,-0.92,60
68015,12,9,help_me,0.17,-0.97,12,-0.14,65
68015,13,0,danger_warning,-0.87,0.06,7,-0.54,43
68015,14,6,vocalizing,0.40,-0.58,7,0.29,41
68015,15,7,danger_warning,-0.23,-0.80,4,-0.76,79
68015,16,9,vocalizing,0.43,-0.54,5,0.26,46
68015,17,7,danger_warning,0.35,0.05,14,-0.75,62
68015,18,9,help_me,-0.91,0.45,1,-0.27,44
68015,19,9,vocalizing,-0.07,0.78,14,0.30,42
68015,20,2,help_me,0.23,0.30,4,-0.21,61
68015,21,8,help_me,-1.00,-0.95,3,-0.98,54
68015,22,2,food_location,-0.73,-0.95,4,0.93,64
68015,23,6,food_location,-0.98,0.65,10,0.91,73
68015,24,4,help_me,0.27,0.19,2,-0.10,62
68015,25,9,danger_warning,0.20,0.88,9,-0.60,58
68015,26,2,help_me,0.69,-0.73,13,0.71,74
68015,27,2,food_location,0.55,-0.36,12,0.63,59
68015,28,7,danger_warning,0.54,0.63,11,-0.54,52
68015,29,3,vocalizing,-0.02,-1.00,2,0.36,64
68015,30,5,vocalizing,0.80,-0.89,7,-0.25,62
68015,31,4,food_location,0.12,-0.05,14,0.64,44
68015,32,2,help_me,0.22,0.62,14,0.79,68
68015,33,6,help_me,-0.36,0.73,4,0.79,76
68015,34,4,help_me,0.70,-0.18,14,0.94,61
68015,36,0,vocalizing,0.46,-0.71,14,0.40,79
68015,37,7,vocalizing,0.89,0.92,13,-0.30,67
68015,38,3,help_me,0.33,-0.99,2,0.98,73
68015,39,3,vocalizing,0.11,-0.64,9,0.18,72
68015,40,2,vocalizing,-0.31,-0.25,13,-0.30,54
68015,41,9,vocalizing,-0.09,0.09,11,0.16,58
68015,42,3,food_location,0.74,0.32,13,-0.63,45
68015,43,9,vocalizing,-0.12,-0.23,6,0.30,48
68015,44,7,vocalizing,0.11,-0.81,8,-0.25,69
68015,45,5,danger_warning,0.16,-0.87,12,-1.00,47
68015,46,3,food_location,-0.83,0.68,1,0.68,45
68015,47,4,help_me,-0.18,0.46,1,-0.65,64
68015,48,8,danger_warning,-0.09,-0.11,14,-0.52,49
